"PRODUCT_ID","PRODUCT_NAME","PRODUCT_CATEGORY","PRODUCT_TYPE","PRODUCT_VALUE","PRODUCT_DESC","SYS_CODE","NET_TYPE","UPDATE_TIME","PROVINCE_CODE","DEAL_TYPE","START_DATE","END_DATE","PRODUCT_MODE","PRODUCT_TYPE_CODE","PRODUCT_NICK_NAME","BUSINESS_TAG","BUSINESS_TAG_DESC","BUSINESS_GROUP","PRODUCT_OBJ_TYPE","REMARK","EFFECT_TAG"
"90165367","96元套餐","16","4GPF","96","96元套餐：月租96元，套内：600分钟国内语音，6GB国内流量，国内接听免费，赠送来电显示；套外：国内语音0.1元/分钟，国内短/彩信0.1元/条，国内流量10元/GB(当月有效，自动续订)。","2","2","2017/6/6 9:51:20","98","1","2017/3/15 10:08:55","2050/12/31 23:59:59","00","4G000001","96元套餐","","","","0","","1"
"90275412","百度小圣卡","16","4GBDSK","9","百度小圣卡-9元/月, 月租9元，套餐包含：定向流量：手百定向流量免费，国内外接听免费；套餐超出及其他业务收费：省内流量1元500MB（自动续订，当日有效），国内流量：超出后15元/GB（自动续订，当月有效），国内语音0.1元/分钟，短彩信0.1元/条，包含来电显示。","2","2","2017/7/17","98","0","2017/7/17","2050/12/31 23:59:59","00","","百度小圣卡","","","","0","","1"
"90065147","滴滴大王卡-98元套餐","16","4GDIDI","98","滴滴大王卡-98元套餐：月费98元。套内-1000分钟国内语音，6GB（2GB全国+4GB省内）流量，国内接听免费，赠送来电显示；套外-国内拨打0.1元/分钟，国内流量0.1元/MB，短彩信0.1元/条，其他业务标准资费；","2","2","2016/8/30 15:23:04","98","0","2016/8/30 15:23:04","2049/12/31","00","","","","","","0","","1"
"90065148","滴滴小王卡-58元套餐","16","4GDIDI","58","滴滴小王卡-58元套餐：月费58元。套内-300分钟国内语音，3GB（1GB全国+2GB省内）流量，国内接听免费，赠送来电显示；套外-国内拨打0.15元/分钟，国内流量0.1元/MB，短彩信0.1元/条，其他业务标准资费；","2","2","2016/8/30 15:23:04","98","0","2016/8/30 15:23:04","2049/12/31","00","","","","","","0","","1"
"90063345","大王卡","16","4GTencent","10","大王卡","2","2","2016/8/18 10:36:44","98","0","2016/8/18 10:36:44","2049/12/31","00","","","","","","0","","1"
"90269363","米粉卡不限量套餐","16","4GMF","5","米粉卡不限量套餐：月租5元，套内：3元/天 不限量国内流量，国内接听免费，赠送来电显示；套外：国内语音0.1元/分钟，国内短、彩信0.1元/条。","2","2","2017/6/15 8:33:56","98","1","2017/6/8 15:59:52","2050/12/31 23:59:59","00","4G000001","米粉卡不限量套餐","","","","0","","1"
"90265829","MINI橙卡","16","4GDDC","26","套餐月费:26元;套内:国内流量2GB，国内接听免费，套外:国内语音0.1元/分钟，短/彩信0.1元/条;国内流量:超出后10元/GB（当月有效、自动续订）;来电显示; 激活前6个月每月送100分钟全国主叫分钟数;","2","2","2017/6/12 10:25:08","98","1","2017/5/31 16:34:24","2050/12/31 23:59:59","00","4G000001","MINI橙卡","","","","0","","1"
"90165366","56元套餐","16","4GPF","56","56元套餐：月租56元，套内：300分钟国内语音，3GB国内流量，国内接听免费，赠送来电显示；套外：国内语音0.1元/分钟，国内短/彩信0.1元/条，国内流量10元/GB(当月有效，自动续订)。","2","2","2017/6/12 10:14:19","98","1","2017/3/15 10:06:55","2050/12/31 23:59:59","00","4G000001","56元套餐","","","","0","","1"
"90165365","36元套餐","16","4GPF","36","36元套餐：月租36元，套内：100分钟国内语音，2GB国内流量，国内接听免费，赠送来电显示；套外：国内语音0.1元/分钟，国内短/彩信0.1元/条，国内流量10元/GB(当月有效，自动续订)。","2","2","2017/6/6 9:50:56","98","1","2017/3/15 10:03:48","2050/12/31 23:59:59","00","4G000001","36元套餐","","","","0","","1"
"90046637","视频小王卡","16","4GTencent","9","视频小王卡","2","2","2016/7/11 14:16:08","98","0","2016/7/11 14:16:08","2049/12/31","00","","","","","","0","","1"
"90046638","音乐小王卡","16","4GTencent","9","音乐小王卡","2","2","2016/7/11 14:16:08","98","0","2016/7/11 14:16:08","2049/12/31","00","","","","","","0","","1"
